E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_15_522.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_15_522.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_15_522.jpg,0,0,0,7.85E-05
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_15_622.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_15_622.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_15_622.jpg,0,0,0,7.85E-05
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_15_723.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_15_723.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_15_723.jpg,0,0,0,7.84E-05
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_15_825.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_15_825.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_15_825.jpg,0,0,0,7.79E-05
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_15_928.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_15_928.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_15_928.jpg,0,0,0,7.81E-05
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_16_029.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_16_029.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_16_029.jpg,0,0,0,7.89E-05
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_16_132.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_16_132.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_16_132.jpg,0,0,0,8.08E-05
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_16_233.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_16_233.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_16_233.jpg,0,0,0,7.84E-05
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_16_336.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_16_336.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_16_336.jpg,0,0,0,7.85E-05
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_16_439.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_16_439.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_16_439.jpg,0,0,0,7.87E-05
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_16_540.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_16_540.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_16_540.jpg,0,0,0,7.94E-05
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_16_642.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_16_642.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_16_642.jpg,0,0,0,7.99E-05
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_16_741.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_16_741.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_16_741.jpg,0,0,0,7.85E-05
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_16_842.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_16_842.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_16_842.jpg,0,0,0,7.82E-05
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_16_942.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_16_942.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_16_942.jpg,0,0,0,7.93E-05
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_17_043.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_17_043.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_17_043.jpg,0,0,0,8.03E-05
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_17_144.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_17_144.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_17_144.jpg,0,0,0,7.87E-05
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_17_246.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_17_246.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_17_246.jpg,0,0,0,7.78E-05
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_17_348.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_17_348.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_17_348.jpg,0,0,0,7.87E-05
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_17_449.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_17_449.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_17_449.jpg,0,0,0,7.78E-05
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_17_550.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_17_550.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_17_550.jpg,0,0,0,7.86E-05
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_17_653.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_17_653.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_17_653.jpg,0,0,0,7.78E-05
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_17_754.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_17_754.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_17_754.jpg,0,0,0,7.81E-05
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_17_855.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_17_855.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_17_855.jpg,0,0,0,7.92E-05
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_17_957.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_17_957.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_17_957.jpg,0,0,0,7.77E-05
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_18_058.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_18_058.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_18_058.jpg,0,0,0,7.95E-05
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_18_157.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_18_157.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_18_157.jpg,0,0,0,7.80E-05
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_18_260.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_18_260.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_18_260.jpg,0,0,0,7.96E-05
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_18_363.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_18_363.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_18_363.jpg,0,0,0,7.84E-05
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_18_465.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_18_465.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_18_465.jpg,0,0,0,7.82E-05
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_18_567.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_18_567.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_18_567.jpg,0,0,0,7.80E-05
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_18_668.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_18_668.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_18_668.jpg,0,0,0,7.83E-05
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_18_769.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_18_769.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_18_769.jpg,0,0,0,7.99E-05
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_18_870.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_18_870.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_18_870.jpg,0,0,0,7.95E-05
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_18_970.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_18_970.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_18_970.jpg,0,0,0,7.83E-05
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_19_073.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_19_073.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_19_073.jpg,0,0,0,8.21E-05
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_19_174.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_19_174.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_19_174.jpg,0,0,0,7.84E-05
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_19_277.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_19_277.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_19_277.jpg,0,0.0728433,0,0.03626506
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_19_378.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_19_378.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_19_378.jpg,0,0.3729713,0,0.3466593
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_19_481.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_19_481.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_19_481.jpg,0,0.7352944,0,1.154205
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_19_583.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_19_583.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_19_583.jpg,0,1,0,2.247799
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_19_685.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_19_685.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_19_685.jpg,0,1,0,3.427274
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_19_787.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_19_787.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_19_787.jpg,0,1,0,4.601303
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_19_888.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_19_888.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_19_888.jpg,0,1,0,5.761154
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_19_991.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_19_991.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_19_991.jpg,0,0.9075754,0,6.883441
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_20_092.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_20_092.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_20_092.jpg,-0.13374,0.6025233,0,7.703932
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_20_195.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_20_195.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_20_195.jpg,-0.4306305,0.3056328,0,8.110659
E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\center_2022_03_18_12_48_20_298.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\left_2022_03_18_12_48_20_298.jpg, E:\Meera\8th Sem\CAPSTONE PROJ\self driving car\simulator-windows-64\DATACOLLECTION1\IMG\right_2022_03_18_12_48_20_298.jpg,-0.7299026,0.00636063,0,8.099566
